id,var_rpta_alt,prob_uno
239289#547567#532775,0,0.35253
17868#615748#464594,0,0.42481
392423#501372#578970,0,0.41388
327080#880992#199350,0,0.45072
346441#214317#868443,0,0.48816
590841#760808#319534,0,0.43199
373609#774476#305866,1,0.66581
86137#827933#252409,0,0.26348
391140#979377#100965,0,0.16610
218344#719088#361254,0,0.18266
474487#693882#386460,0,0.48374
600596#321322#761829,0,0.37083
530522#461282#619057,0,0.34353
529198#353579#726288,1,0.57134
500239#704011#376331,0,0.46063
188281#989206#91136,1,0.53325
55773#846434#233908,0,0.30985
160976#590084#490258,1,0.59695
204454#183634#904501,1,0.51132
198198#1004844#75498,0,0.24038
532753#322516#760622,1,0.60555
624361#875773#204569,0,0.41862
227470#503284#577058,0,0.21338
565634#480819#599523,0,0.14916
17677#841343#238999,0,0.47305
312730#710992#369350,1,0.59116
188959#607469#472873,0,0.36636
269115#973934#106408,0,0.28768
150128#272085#810929,0,0.39810
227200#27781#752334,0,0.29055
392423#501375#578967,1,0.51889
492437#265061#817927,1,0.80116
569307#557445#522897,0,0.19655
623554#186915#901232,0,0.35617
554041#461703#618636,1,0.68586
46447#691033#389309,0,0.29958
102895#1036632#43710,0,0.41390
559423#294682#788413,1,0.53227
318351#607912#472430,0,0.38974
116876#380244#699612,1,0.68641
433695#334559#746029,0,0.38235
287106#851201#229141,1,0.56868
452791#541485#538857,0,0.39658
311295#1012604#67738,0,0.47713
577085#424529#655454,0,0.39485
174592#811500#268842,1,0.71823
270600#559400#520942,0,0.14565
228922#732188#348154,0,0.18434
385785#1044654#35688,0,0.39667
270037#4798#1003476,0,0.38105
324814#169403#918729,0,0.29146
518952#167657#920474,0,0.39353
388946#342339#738328,1,0.50585
633355#419159#660831,1,0.50600
223695#617630#462712,0,0.35977
374389#803430#276912,1,0.51493
171682#711211#369131,0,0.11543
543254#974794#105548,0,0.28039
548250#1059092#21250,0,0.34369
574159#498059#582283,0,0.34291
269838#139323#948776,0,0.47676
338727#448804#631554,1,0.63967
627324#274601#808419,0,0.23758
72612#596611#483731,0,0.37883
290875#399317#680595,1,0.57472
259836#448953#631405,1,0.62348
430082#224794#858015,0,0.41790
161721#746652#333690,0,0.14647
314230#19988#1001764,1,0.79634
492865#832620#247722,0,0.30585
594021#146280#941814,0,0.41713
73569#1017955#62387,0,0.23156
116794#1076101#4241,0,0.31940
294909#520515#559827,0,0.34128
6215#187419#900738,0,0.42811
325984#269091#813920,0,0.43617
324584#957396#122946,0,0.35738
440667#115762#972058,0,0.36846
533367#700602#379740,0,0.24905
574588#438#1008355,0,0.42625
37594#315286#767854,1,0.66086
46722#385781#694070,0,0.42355
341344#671760#408582,0,0.49785
374294#243707#839293,0,0.42556
126266#609706#470636,0,0.45832
159690#902365#177977,0,0.38568
427531#861090#219252,1,0.68240
21209#545263#535079,0,0.40670
66774#390131#689742,0,0.24916
543608#1070975#9367,0,0.44052
595639#785680#294662,0,0.21870
273183#507071#573271,0,0.39890
565618#480829#599513,0,0.46088
357566#65361#1039655,1,0.59093
396308#960636#119706,0,0.27770
94137#794473#285869,0,0.49269
215403#587886#492456,0,0.10816
577041#189296#898925,0,0.49610
218679#994807#85535,0,0.13362
250012#623728#456614,0,0.26462
160262#1077204#3138,0,0.30735
215268#636280#444062,0,0.39947
251592#825664#254678,0,0.34329
316023#555405#524937,0,0.11746
286857#189678#898553,1,0.85580
148710#892003#188339,0,0.41979
142619#790857#289485,0,0.25720
620849#150787#937311,0,0.44444
123989#335584#745001,0,0.36068
243217#1047249#33093,0,0.32658
474546#618288#462054,0,0.17176
80547#263592#819395,1,0.54744
465218#314583#768559,1,0.69336
303905#972482#107860,0,0.13048
297081#945947#134395,0,0.17282
197364#400456#679450,1,0.51777
248008#555208#525134,1,0.61077
2010#595058#485284,0,0.42369
240765#780107#300235,0,0.38892
601518#55263#1049690,0,0.40064
196673#108538#979257,0,0.25307
548102#891405#188937,0,0.34665
160103#963998#116344,0,0.37679
298855#1078977#1365,0,0.15369
558850#699602#380740,0,0.49946
491729#681708#398634,1,0.53522
371223#867179#213163,0,0.49300
205173#517980#562362,0,0.43063
34510#1036626#43716,0,0.32943
364933#18229#1013032,0,0.32066
602718#64107#1040891,0,0.49297
359244#381753#698100,0,0.38629
95004#1057191#23151,0,0.36623
168015#566160#514182,0,0.46595
318533#61898#1043087,0,0.35091
212302#516057#564285,0,0.47098
576350#437848#642443,0,0.49181
496344#825003#255339,0,0.28646
288472#199849#888420,1,0.71735
186607#95855#991921,0,0.45472
12515#839496#240846,0,0.26720
27511#1017240#63102,0,0.25003
304793#435298#644912,0,0.45346
125555#522926#557416,0,0.25522
315760#525733#554609,0,0.38575
500927#529512#550830,0,0.48813
43433#795095#285247,0,0.20675
436813#1061052#19290,1,0.59391
164982#305782#777328,1,0.54161
453676#1019338#61004,0,0.47955
304113#576888#503454,0,0.48583
16474#780874#299468,0,0.26666
310138#20082#1003613,1,0.70782
126266#609779#470563,0,0.20817
433116#456114#624212,0,0.41177
249377#1011354#68988,0,0.46274
266910#1052368#27974,0,0.13905
77251#559130#521212,0,0.49947
205601#664277#416065,0,0.30056
379672#392059#687842,0,0.47674
244197#654035#426307,0,0.48385
148273#353180#726688,0,0.38535
1967#524033#556309,0,0.24495
485441#856673#223669,1,0.77745
93124#762191#318151,0,0.36499
178143#507919#572423,0,0.36944
289139#775291#305051,0,0.31571
147698#498881#581461,0,0.31905
474695#418028#661970,0,0.24051
258133#255277#827711,0,0.49688
323571#421137#658853,0,0.38431
276631#762609#317733,0,0.36004
438834#743771#336571,0,0.17527
185753#99494#988288,1,0.53341
237285#342412#738251,0,0.37526
461851#873734#206608,0,0.41876
513985#678433#401909,0,0.26438
182392#826104#254238,0,0.42407
447094#685948#394394,0,0.36335
132271#7391#1073097,1,0.62389
157093#591017#489325,0,0.16895
365114#974601#105741,0,0.44232
29896#263390#819599,0,0.45698
547373#446622#633722,1,0.51153
325640#333945#746635,1,0.52324
168285#554529#525813,1,0.58664
544313#611309#469033,0,0.30989
45917#109683#978112,0,0.32806
493806#242201#840814,0,0.25368
70376#749138#331204,1,0.68615
220100#12282#1073296,1,0.66002
607921#424466#655519,0,0.33914
15734#268847#814165,1,0.57759
235083#680340#400002,1,0.61874
93190#721205#359137,0,0.14155
228285#1071455#8887,0,0.26017
92824#431121#648922,0,0.39752
599828#400640#679269,0,0.23380
17677#841336#239006,0,0.32027
629075#10736#1008289,0,0.37781
381858#88968#1016331,0,0.45953
398267#408673#671245,1,0.70480
377432#799554#280788,0,0.29613
620471#116522#971292,0,0.46406
68365#389943#689921,1,0.56015
26847#1064891#15451,0,0.43280
416758#716476#363866,0,0.19343
72284#39740#1065353,1,0.57697
436411#148702#939389,0,0.27002
123794#725870#354472,0,0.29341
325131#54803#1050144,0,0.33308
335715#440796#639515,1,0.61989
297215#886271#194071,0,0.41968
463978#867440#212902,0,0.16390
175409#497368#582974,0,0.37889
319404#944144#136198,0,0.27653
315760#525782#554560,0,0.38575
45180#678516#401826,1,0.60586
436213#731777#348565,1,0.60210
283419#539622#540720,0,0.37602
353917#750015#330327,0,0.31502
398490#971852#108490,0,0.45212
529269#242600#840407,0,0.43063
549101#776231#304111,0,0.44609
568471#93345#994424,0,0.48532
377566#589596#490746,1,0.69614
403827#759423#320919,0,0.30811
63155#876290#204052,0,0.39406
14380#89646#1015668,0,0.36802
249035#867216#213126,0,0.24664
251264#111520#976285,1,0.50931
218434#360011#719852,0,0.33030
41187#422543#657445,1,0.72035
40900#465230#615112,0,0.37021
264060#225861#856951,1,0.51824
232542#885345#194997,0,0.30864
433795#193694#894557,0,0.43104
501283#634119#446223,0,0.18340
134974#294449#788642,0,0.44987
486032#570923#509419,0,0.47795
243192#39737#1065355,0,0.40185
491453#875614#204728,0,0.24826
443396#1068370#11972,0,0.18414
26455#1063358#16984,0,0.43555
97492#223178#859622,1,0.52363
188672#970753#109589,0,0.49858
477049#948937#131405,1,0.68762
497346#626256#454086,1,0.60150
288570#974818#105524,0,0.46594
255055#809681#270661,1,0.60542
582774#230037#852795,1,0.72309
215489#298596#784508,0,0.42245
22980#628622#451720,0,0.35361
255005#954480#125862,0,0.42167
393632#73235#1031818,1,0.61802
331960#301038#782078,1,0.53090
333353#588854#491488,0,0.38684
572909#273975#809044,1,0.52179
202901#544719#535623,0,0.48723
526257#1014427#65915,0,0.46979
450068#684643#395699,1,0.59990
255301#93177#994590,0,0.41735
84151#403860#676060,0,0.40006
272831#825953#254389,1,0.54592
460916#764475#315867,1,0.52470
502241#632491#447851,0,0.40095
111443#465105#615237,0,0.29573
36590#431506#648547,1,0.70903
83730#782076#298266,0,0.36446
343846#693245#387097,0,0.25189
630270#182356#905777,0,0.43287
222536#1013567#66775,1,0.51190
591185#480003#600339,0,0.18583
529626#324141#758992,1,0.82207
210009#754622#325720,1,0.55922
591492#576398#503944,0,0.45001
571987#395015#684896,1,0.56005
624443#317403#765741,1,0.50135
596323#737936#342406,1,0.75614
91959#1011466#68876,0,0.34945
163880#815702#264640,1,0.58362
384662#277580#805455,1,0.63549
163138#732935#347407,0,0.33757
300234#944020#136322,0,0.43195
366175#414205#665720,0,0.42992
537538#639781#440561,0,0.34082
25679#798408#281934,0,0.38190
299419#1073036#7306,1,0.73363
536710#290729#792326,0,0.32402
132335#643844#436498,0,0.20971
288097#627331#453011,0,0.35856
150687#732868#347474,1,0.55361
606809#821499#258843,0,0.35193
608311#705040#375302,1,0.63097
21027#1080111#231,0,0.15259
31514#726313#354029,1,0.75909
622308#773669#306673,1,0.69767
596544#35547#1069505,1,0.53533
377113#1077432#2910,0,0.25671
506734#831684#248658,0,0.41436
410519#126400#961432,0,0.36950
343531#250446#832553,1,0.65744
396745#24406#1079868,0,0.24955
199693#997262#83080,0,0.25777
493546#976621#103721,0,0.15083
286349#193688#894563,0,0.47177
560476#483535#596807,0,0.35996
438443#62830#1042157,1,0.67096
287355#696504#383838,0,0.28081
85006#425816#654159,0,0.44853
51142#805743#274599,0,0.40231
25870#804596#275746,0,0.37120
213887#772299#308043,0,0.19580
274425#618517#461825,0,0.46563
420271#881268#199074,0,0.32094
467030#54767#1050181,0,0.32280
505502#762671#317671,1,0.61726
500577#105906#981873,0,0.33315
415444#598681#481661,0,0.44451
164029#561058#519284,0,0.46124
242988#287920#795151,0,0.15151
468544#794443#285899,0,0.41791
203625#475537#604805,0,0.41710
32256#410476#669451,1,0.50878
258114#95640#992135,1,0.59110
27406#767368#312974,0,0.19243
42033#763688#316654,0,0.22110
441386#883681#196661,0,0.38516
187425#708349#371993,0,0.16946
224952#828977#251365,0,0.16491
112843#861465#218877,0,0.46648
585246#537466#542876,0,0.43907
5209#1049651#30691,0,0.23102
362770#170392#917748,1,0.50368
12503#671527#408815,1,0.51951
318051#752937#327405,0,0.36956
251777#813484#266858,0,0.27275
148801#319553#763597,1,0.83523
26192#244855#838141,1,0.52305
558870#37017#1068042,0,0.21390
85902#288884#794179,0,0.44836
388843#591094#489248,0,0.33027
447492#624580#455762,0,0.42966
55446#564578#515764,0,0.33318
265269#705825#374517,0,0.40193
354976#243162#839846,0,0.40835
429158#631971#448371,1,0.65197
544240#96992#990779,0,0.38946
121800#797452#282890,0,0.24576
268900#235310#847571,0,0.38983
561652#900792#179550,0,0.21082
461257#96796#990976,1,0.57243
425020#973365#106977,1,0.76608
309882#480392#599950,0,0.16410
184304#725288#355054,0,0.18623
313035#732541#347801,0,0.44055
21327#512510#567832,0,0.33933
214611#652630#427712,0,0.39374
405284#53091#1051859,0,0.37085
554784#63127#1041858,0,0.32648
261599#516172#564170,0,0.36602
18061#312116#771031,1,0.52856
122768#28818#752694,0,0.42441
396305#173873#914242,1,0.53226
442506#805560#274782,0,0.47611
536855#1058571#21771,0,0.26579
53371#668199#412143,1,0.84332
14646#730565#349777,0,0.29486
24130#858777#221565,0,0.36394
618869#355625#724240,0,0.23355
138385#805728#274614,0,0.36796
433412#808896#271446,0,0.31571
604016#78780#1026360,0,0.49886
609581#155739#932361,0,0.43573
280160#458679#621663,1,0.56464
24757#804776#275566,0,0.36364
624752#896411#183931,0,0.39985
498474#114993#972828,0,0.43289
397874#628184#452158,0,0.38397
388307#185393#902752,0,0.43826
598177#168766#919369,1,0.50799
53109#691513#388829,0,0.38712
602234#783889#296453,1,0.81267
500250#424559#655425,1,0.71053
80603#963767#116575,1,0.63409
39177#35285#1069769,1,0.55012
254491#235385#847499,1,0.58178
47122#275747#807280,1,0.55981
71212#132060#955842,0,0.34971
146209#1043696#36646,0,0.12356
432573#130008#957835,1,0.58773
283801#483018#597324,0,0.43907
258506#734764#345578,1,0.66093
462265#884210#196132,1,0.53088
138067#1017665#62677,1,0.71207
159438#954502#125840,0,0.45977
531701#1014013#66329,1,0.62293
612471#347734#732990,1,0.51000
369336#977882#102460,1,0.66471
254617#615551#464791,0,0.27498
567709#851767#228575,0,0.34938
613099#232282#850554,1,0.60980
412668#692875#387467,1,0.52456
329087#302564#780552,0,0.39172
160609#1033430#46912,0,0.40303
562060#306050#777062,0,0.43657
215403#587861#492481,0,0.15171
434640#943986#136356,1,0.63047
215026#666628#413714,0,0.40379
27926#498247#582095,0,0.08799
223297#745737#334605,0,0.49049
363737#197367#890893,0,0.38003
252309#493348#586994,0,0.14103
308026#737339#343003,0,0.34031
218277#549210#531132,0,0.40186
513816#452693#627658,1,0.62270
591017#1013671#66671,0,0.34226
348670#750760#329582,0,0.28637
568029#687442#392900,0,0.24030
1666#75859#1029209,0,0.41776
576273#697800#382542,0,0.22519
560725#394272#685639,1,0.69392
100951#392400#687503,0,0.49787
598941#189525#898705,0,0.35972
523338#757767#322575,0,0.48939
537914#850606#229736,1,0.57521
550458#234646#848220,1,0.58117
349561#1022616#57726,0,0.33401
487878#976336#104006,1,0.66279
435634#746197#334145,0,0.21306
369261#1001040#79302,0,0.14048
51507#796239#284103,0,0.30845
310144#1005296#75046,0,0.15334
499534#280235#802808,1,0.62293
213050#390508#689389,1,0.67296
407817#65587#1039432,0,0.34763
302769#507470#572872,0,0.34489
496553#634068#446274,0,0.45352
131654#802341#278001,0,0.27773
600322#49753#1055091,1,0.81391
167748#1076986#3356,0,0.32537
92022#1011543#68799,0,0.46079
382134#441092#639224,0,0.23653
382651#223864#858937,1,0.59058
584052#248485#834515,1,0.65700
272799#835245#245097,1,0.58213
327667#721078#359264,0,0.49878
226197#204532#880719,1,0.77559
269837#81812#1023429,0,0.42186
215026#490268#590074,0,0.40666
230946#844475#235867,0,0.30888
69628#729680#350662,1,0.63089
552030#894098#186244,1,0.76394
525986#880460#199882,0,0.20551
556864#640244#440098,1,0.55414
207170#845093#235249,0,0.17080
44050#636140#444202,1,0.52440
306920#987776#92566,1,0.62517
194417#984071#96271,0,0.23550
195515#148108#939990,1,0.63638
158489#333585#746992,1,0.50729
211208#546522#533820,0,0.31884
64610#381141#698715,0,0.46109
173127#226810#856005,0,0.41762
11436#97239#990530,1,0.51029
391362#511108#569234,0,0.22005
163970#956945#123397,1,0.58868
99331#643732#436610,0,0.47023
317481#387993#691858,1,0.65848
550952#65770#1039251,0,0.42524
552264#797493#282849,1,0.52974
237532#711498#368844,1,0.70305
311586#19955#1001328,0,0.28839
305645#32112#878472,1,0.78664
420621#845330#235012,0,0.32537
583838#835692#244650,0,0.43565
525581#539327#541015,0,0.27192
54680#549506#530836,0,0.36398
419863#419179#660811,1,0.71150
401615#285771#797287,0,0.42619
560611#652586#427756,0,0.47205
55434#1062326#18016,0,0.28047
313948#20041#1074675,0,0.14232
167833#526766#553576,0,0.30117
550814#786116#294226,0,0.43568
265568#84761#1020494,1,0.70725
239206#47757#1057069,1,0.50876
157138#159424#928680,1,0.58199
194622#126109#961722,1,0.55081
608456#359806#720057,0,0.40904
522374#698592#381750,0,0.40169
258072#573004#507338,0,0.33191
120412#392509#687399,0,0.37037
625064#355948#723914,0,0.45430
364068#982971#97371,1,0.63425
15505#643641#436701,1,0.53088
160961#79833#1025364,0,0.28791
261936#558388#521954,1,0.72002
499079#467425#612917,0,0.26084
194665#984409#95933,1,0.61828
307815#14797#1001148,0,0.17407
329207#683333#397009,0,0.28220
411625#1043497#36845,0,0.46734
170864#910837#169505,0,0.23564
79096#323933#759200,0,0.39414
216784#223704#859096,1,0.63416
282170#833961#246381,1,0.81482
412927#179121#909000,1,0.67767
216464#703599#376743,0,0.46846
564836#716764#363578,0,0.47309
223931#721013#359329,0,0.35235
614578#690247#390095,1,0.58612
352228#844824#235518,0,0.40268
11978#156699#931404,0,0.24725
35782#398304#681601,0,0.46733
23186#734538#345804,0,0.32648
512356#561635#518707,0,0.20521
375465#106595#981191,0,0.32794
189949#45919#1058913,0,0.40146
232259#565077#515265,0,0.43815
117971#707084#373258,0,0.32046
267929#975595#104747,0,0.23940
474292#401091#678822,0,0.49405
503342#239572#843445,0,0.33271
240353#709335#371007,0,0.43249
566005#312405#770739,0,0.30017
405953#217724#865047,1,0.52523
606319#1017236#63106,1,0.70061
308756#1018188#62154,0,0.14244
443172#929712#150630,0,0.24843
55186#358208#721655,0,0.37694
515654#771529#308813,1,0.69066
600062#705105#375237,0,0.44116
477161#232277#850558,0,0.46364
251110#494428#585914,1,0.60636
100388#480862#599480,0,0.25692
283595#821467#258875,0,0.45760
135508#371458#708395,0,0.46045
328086#785532#294810,0,0.37801
230898#849503#230839,1,0.52486
57449#798282#282060,0,0.09113
229859#1070143#10199,0,0.37883
7007#819479#260863,0,0.30409
455977#1067461#12881,1,0.56528
288491#721669#358673,0,0.36679
527756#573794#506548,0,0.29262
525290#882875#197467,0,0.38515
184632#1026240#54102,1,0.69527
458967#297289#785811,1,0.52438
219532#166174#921946,1,0.53154
504556#323944#759189,1,0.70082
