nit_enmascarado,num_oblig_orig_enmascarado,num_oblig_enmascarado,fecha_var_rpta_alt
401620,610196,470146,202401
558867,96382,991390,202401
511826,413474,666443,202401
575065,219256,863528,202401
584465,214696,868059,202401
39485,829846,250496,202401
58806,131254,956597,202401
168218,366751,713109,202401
552036,775021,305321,202401
83625,319621,763530,202401
385336,308032,775086,202401
136796,332345,748233,202401
70083,484789,595553,202401
595042,1019495,60847,202401
38914,1072093,8249,202401
365430,234518,848341,202401
383809,124628,963198,202401
306891,483464,596878,202401
545793,660731,419611,202401
273599,1052057,28285,202401
297452,659824,420518,202401
220318,718714,361628,202401
324887,571497,508845,202401
523780,577116,503226,202401
187900,523295,557047,202401
444262,1074882,5460,202401
71318,510937,569405,202401
155205,439413,640891,202401
45227,781539,298803,202401
282578,1000486,79856,202401
266570,626937,453405,202401
418521,423606,656377,202401
24389,809051,271291,202401
298509,267662,815351,202401
239456,856606,223736,202401
358903,610651,469691,202401
631354,259737,823248,202401
182811,147199,940895,202401
494973,1000237,80105,202401
110289,804795,275547,202401
47749,635260,445082,202401
403476,438504,641803,202401
69838,238783,844221,202401
293370,347329,733387,202401
516960,68835,1036205,202401
127601,379192,700664,202401
217211,829207,251135,202401
355377,78876,1026270,202401
599941,890552,189790,202401
121737,130221,957623,202401
584574,629868,450474,202401
604109,197479,890781,202401
510838,150247,937846,202401
65371,91128,996610,202401
555056,490842,589500,202401
187225,724542,355800,202401
251608,825759,254583,202401
567671,112565,975248,202401
206404,170465,917675,202401
253376,1042704,37638,202401
510043,651355,428987,202401
452213,500687,579655,202401
163022,459622,620723,202401
316422,783293,297049,202401
61099,652261,428081,202401
273403,1041102,39240,202401
388233,871616,208726,202401
603116,624450,455892,202401
128383,841795,238547,202401
624209,587789,492553,202401
239110,219980,862811,202401
11735,608112,472230,202401
249493,911004,169338,202401
483190,769535,310807,202401
214662,660799,419543,202401
87791,1047149,33193,202401
559744,1029586,50756,202401
296479,486903,593439,202401
425631,83745,1021504,202401
430213,192003,896238,202401
606510,250014,832984,202401
157842,229504,853334,202401
57749,712065,368277,202401
261562,615313,465029,202401
223380,849257,231085,202401
632775,787528,292814,202401
198036,400661,679248,202401
493084,833106,247236,202401
277648,867956,212386,202401
182980,604111,476231,202401
86299,710107,370235,202401
257309,347402,733318,202401
429564,820441,259901,202401
568357,669160,411182,202401
455272,376026,703825,202401
248932,114736,973084,202401
80694,550414,529928,202401
631944,927261,153081,202401
580719,879292,201050,202401
518868,171680,916450,202401
306656,705369,374973,202401
82084,287520,795551,202401
467408,702655,377687,202401
266845,193616,894634,202401
92234,921214,159128,202401
410910,251430,831569,202401
123387,835482,244860,202401
7469,188597,899576,202401
8465,1047130,33212,202401
585980,661537,418805,202401
471461,831620,248722,202401
48190,857720,222622,202401
540798,335958,744629,202401
524807,975225,105117,202401
542379,502859,577483,202401
310819,854666,225676,202401
59324,83022,1022224,202401
233031,519327,561015,202401
468495,644931,435411,202401
399755,997335,83007,202401
112559,121371,966450,202401
36947,894932,185410,202401
39950,727377,352965,202401
36783,304607,778499,202401
254432,712319,368023,202401
103649,110120,977679,202401
63073,690667,389675,202401
50649,699899,380443,202401
219704,961137,119205,202401
107856,587968,492374,202401
364642,964829,115513,202401
290328,776653,303689,202401
302992,299556,783548,202401
318442,180499,907626,202401
503956,867933,212409,202401
130035,286121,796943,202401
168104,528059,552283,202401
271400,260687,822298,202401
160414,107572,980222,202401
222460,449383,630986,202401
337084,65177,1039836,202401
255472,599858,480484,202401
376107,158753,929359,202401
160053,461378,618961,202401
496283,824968,255374,202401
271425,343764,736913,202401
456841,271057,811955,202401
503804,794089,286253,202401
619706,426374,653604,202401
452505,751514,328828,202401
56618,92530,995233,202401
373034,224286,858517,202401
162131,640355,439987,202401
70365,855971,224371,202401
601596,74698,1030355,202401
327632,43521,1061300,202401
544571,1058418,21924,202401
118838,973697,106645,202401
177233,242323,840693,202401
510122,367963,711900,202401
578856,312176,770971,202401
41820,762458,317884,202401
271715,967945,112397,202401
560581,224083,858719,202401
594408,188910,899283,202401
582225,552296,528046,202401
477703,949007,131335,202401
317267,402800,677120,202401
162675,1060396,19946,202401
95555,389727,690127,202401
632539,639850,440492,202401
308267,29304,728428,202401
436043,521649,558693,202401
153160,1021964,58378,202401
188431,792157,288185,202401
29028,542368,537974,202401
579631,401197,678718,202401
363667,122148,965669,202401
130566,839194,241148,202401
402480,767276,313066,202401
177827,622744,457598,202401
27115,477258,603084,202401
460439,837575,242767,202401
238284,551397,528945,202401
459251,700110,380232,202401
34213,1037970,42372,202401
349321,260182,822799,202401
30217,451831,628529,202401
614848,646190,434152,202401
411386,989837,90505,202401
568291,276835,806192,202401
473385,761151,319191,202401
15289,482520,597822,202401
391308,606094,474248,202401
384333,984161,96181,202401
221721,39001,1066093,202401
584918,1051161,29181,202401
580855,51133,1053789,202401
261465,1049957,30385,202401
430198,1055126,25216,202401
30822,781350,298992,202401
31171,674017,406325,202401
295630,655414,424928,202401
261562,615286,465056,202401
240224,1009475,70867,202401
334395,55973,1048981,202401
321184,59847,1045129,202401
463707,216141,866628,202401
470230,619637,460705,202401
565304,405258,674665,202401
33476,289191,793873,202401
462518,616108,464234,202401
295866,482321,598021,202401
156365,548151,532191,202401
36394,174141,913972,202401
421342,466825,613517,202401
530105,1014678,65664,202401
507296,233748,849085,202401
16022,1005482,74860,202401
302229,728184,352158,202401
163041,367761,712101,202401
114236,257265,825711,202401
410823,991864,88478,202401
129487,49979,1054865,202401
244404,480603,599739,202401
501649,122778,965040,202401
442680,107746,980049,202401
195788,989709,90633,202401
380501,789719,290623,202401
336505,870132,210210,202401
557712,1030055,50287,202401
554329,356321,723544,202401
463352,177217,910892,202401
304223,704639,375703,202401
7846,314203,768935,202401
603892,108716,979077,202401
86678,948140,132202,202401
155540,1067568,12774,202401
102162,205948,879321,202401
75724,97984,989779,202401
295866,219490,863300,202401
9493,884594,195748,202401
333283,293512,789568,202401
178143,507836,572506,202401
439527,855206,225136,202401
250851,1005887,74455,202401
279642,34101,1070930,202401
436411,148702,939389,202401
288173,1000260,80082,202401
44253,771854,308488,202401
413621,990559,89783,202401
23507,752868,327474,202401
90546,430928,649105,202401
495090,61956,1043029,202401
329015,680963,399379,202401
442217,1056687,23655,202401
632553,56223,1048728,202401
105402,467652,612690,202401
252618,1065523,14819,202401
125768,382835,697015,202401
148676,1026324,54018,202401
566260,259710,823276,202401
251599,437754,642537,202401
593648,1072968,7374,202401
35694,468117,612225,202401
564973,140634,947474,202401
553233,552823,527519,202401
616796,905672,174670,202401
449199,796717,283625,202401
112433,88944,1016355,202401
612423,399319,680593,202401
173101,425986,653988,202401
451131,387380,692474,202401
605642,148876,939216,202401
275894,227290,855537,202401
319045,115203,972617,202401
95683,377257,702598,202401
96203,244308,838687,202401
211596,341277,739372,202401
264651,694512,385830,202401
41757,653396,426946,202401
255301,1001478,78864,202401
301402,140382,947722,202401
306891,483568,596774,202401
280521,313695,769443,202401
410647,830936,249406,202401
489790,320125,763032,202401
303036,908143,172199,202401
208294,671515,408827,202401
27480,321109,762046,202401
89193,421724,658261,202401
301647,702327,378015,202401
366143,424665,655315,202401
264465,761530,318812,202401
417473,774023,306319,202401
585871,576315,504027,202401
48182,696514,383828,202401
423898,461084,619255,202401
577735,809797,270545,202401
173685,1016084,64258,202401
205849,584958,495384,202401
274564,811925,268417,202401
27653,799417,280925,202401
134836,1056833,23509,202401
370819,310354,772786,202401
148430,397380,682520,202401
365003,272417,810594,202401
375155,902693,177649,202401
467440,1036617,43725,202401
208013,89837,1015482,202401
291235,614979,465363,202401
460555,328890,751804,202401
107015,302236,780878,202401
171025,1064661,15681,202401
217342,576656,503686,202401
133289,127265,960579,202401
541710,413587,666333,202401
27970,681573,398769,202401
438708,198329,889934,202401
291235,614993,465349,202401
610476,72944,1032113,202401
192257,995274,85068,202401
290382,1018491,61851,202401
125627,1043233,37109,202401
622135,318130,765009,202401
545385,621162,459180,202401
241266,711398,368944,202401
156419,411685,668234,202401
484703,768808,311534,202401
97402,839560,240782,202401
32393,478970,601372,202401
600158,202595,882642,202401
340207,889963,190379,202401
318307,894571,185771,202401
407180,721067,359275,202401
294079,232173,850662,202401
220307,889034,191308,202401
497458,832578,247764,202401
442532,378034,701824,202401
440310,182409,905724,202401
504148,991849,88493,202401
236394,907670,172672,202401
261999,530265,550077,202401
31346,375429,704424,202401
483031,242887,840125,202401
125750,283766,799285,202401
359704,265097,817892,202401
231290,963909,116433,202401
264610,1007392,72950,202401
603258,764255,316087,202401
622837,211930,870829,202401
74076,599055,481287,202401
433051,175125,912979,202401
100494,569568,510774,202401
152097,736443,343899,202401
442451,233275,849553,202401
36097,478883,601459,202401
466201,783532,296810,202401
291596,670705,409637,202401
252214,449106,631252,202401
426385,1064901,15441,202401
611855,1028385,51957,202401
610693,1035345,44997,202401
520545,694696,385646,202401
202067,1010191,70151,202401
245551,286256,796803,202401
216936,849813,230529,202401
583741,891142,189200,202401
101495,971268,109074,202401
256637,207277,875408,202401
335939,1010535,69807,202401
212302,516066,564276,202401
420413,718707,361635,202401
44153,1015209,65133,202401
276879,998598,81744,202401
114311,966333,114009,202401
608233,405438,674486,202401
321892,239195,843816,202401
136520,903898,176444,202401
619418,140990,947111,202401
347292,659895,420447,202401
197160,234967,847905,202401
12570,1015010,65332,202401
291105,236556,846373,202401
383612,465243,615099,202401
52494,248321,834678,202401
248765,623122,457220,202401
462424,636405,443937,202401
240745,307272,775850,202401
600860,138140,949956,202401
206475,349332,731423,202401
366564,425751,654224,202401
406611,345422,735260,202401
210343,869023,211319,202401
89919,101316,986458,202401
388843,591087,489255,202401
545145,1058385,21957,202401
153902,620773,459569,202401
554946,659225,421117,202401
359019,161212,926896,202401
498863,1004066,76276,202401
147878,268708,814301,202401
580989,194061,894191,202401
523626,698877,381465,202401
592907,952466,127876,202401
393340,154095,934021,202401
52317,1033303,47039,202401
100388,480862,599480,202401
455875,709343,370999,202401
366424,252212,830797,202401
580475,296129,786975,202401
209566,776786,303556,202401
333262,260640,822343,202401
220403,269462,813548,202401
343330,368561,711297,202401
295861,814439,265903,202401
384792,34498,1070541,202401
517276,980927,99415,202401
85014,787600,292742,202401
